92	94	1	0 0 1 1 
188	196	27	1 0 0 1 
5	10	1	1 1 0 0 
160	160	40	1 0 0 1 
43	47	24	0 0 0 1 
191	199	16	0 0 0 1 
164	172	37	0 1 0 1 
134	142	21	1 0 1 0 
216	216	6	1 0 1 1 
186	192	27	1 0 1 1 
225	231	15	1 1 1 1 
112	119	25	0 0 1 0 
34	43	30	1 1 0 1 
154	155	23	1 1 0 0 
61	69	36	0 1 1 0 
60	66	45	1 1 0 1 
170	179	23	1 1 1 0 
24	33	27	0 1 0 0 
236	237	50	1 1 1 1 
93	98	37	0 0 1 1 
20	21	7	0 0 1 0 
94	99	17	1 1 0 1 
244	251	28	1 1 1 0 
80	80	29	1 0 1 0 
2	9	42	0 1 1 1 
176	178	21	0 1 0 0 
185	186	50	0 0 0 0 
233	237	7	0 1 1 1 
237	238	39	0 0 0 0 
202	209	17	1 0 0 1 
242	243	25	0 0 0 0 
8	15	17	1 1 1 0 
214	216	10	1 1 1 0 
210	212	23	0 0 0 0 
197	206	24	1 1 0 0 
142	147	45	1 1 0 0 
188	192	4	0 0 1 0 
182	186	39	0 0 1 0 
241	245	37	1 1 0 1 
210	216	46	0 1 0 0 
44	47	13	0 1 0 0 
34	34	1	0 0 0 1 
126	129	0	1 0 0 1 
96	96	27	0 1 1 1 
211	215	29	0 1 1 0 
224	231	13	0 0 0 1 
101	102	43	0 1 0 0 
122	124	33	0 0 0 0 
28	30	1	1 1 0 0 
94	103	1	0 1 0 1 
36	41	42	1 0 1 0 
90	94	24	0 0 0 1 
19	23	3	0 1 1 0 
105	107	48	0 0 1 1 
247	247	36	1 0 1 1 
26	26	30	1 0 1 0 
103	106	37	1 0 1 1 
203	206	46	1 0 1 1 
209	210	44	0 1 0 1 
47	48	3	1 1 1 1 
149	158	8	0 1 1 0 
96	97	43	1 1 0 1 
117	122	47	1 0 0 0 
164	164	33	1 0 1 0 
80	89	38	1 0 0 0 
244	253	2	1 1 1 1 
122	128	44	0 0 1 1 
216	221	45	0 1 1 0 
149	154	25	0 0 1 1 
248	250	22	1 1 1 0 
53	54	32	0 1 0 0 
65	67	48	0 1 1 1 
216	224	48	0 1 1 0 
9	9	19	0 0 0 0 
160	169	15	0 1 0 0 
56	58	2	1 1 1 1 
3	5	20	1 0 1 0 
63	72	22	1 1 0 0 
36	42	44	0 1 0 0 
78	82	37	1 0 1 0 
59	60	12	0 0 0 1 
118	122	34	0 1 0 1 
237	243	41	0 0 1 0 
30	34	24	0 1 1 1 
108	114	26	0 0 1 1 
208	215	49	1 1 1 0 
95	102	49	1 1 0 1 
56	56	47	1 0 1 0 
55	57	29	0 0 1 1 
241	241	1	1 0 0 0 
129	130	11	1 0 1 1 
240	242	48	0 0 1 0 
191	191	48	0 1 0 0 
231	240	27	0 0 0 1 
70	71	17	0 0 1 1 
102	109	37	1 1 0 0 
23	28	31	0 1 1 1 
49	51	10	0 0 1 1 
55	62	45	0 0 1 1 
83	90	35	1 1 1 0 
43	52	5	1 0 0 0 
196	204	41	1 1 0 0 
185	190	14	1 1 1 1 
183	187	1	0 1 1 1 
175	177	30	1 1 1 1 
136	143	47	1 1 1 0 
100	104	24	0 0 0 0 
232	241	22	0 1 1 0 
18	20	29	0 0 0 1 
165	166	27	1 0 1 1 
55	63	35	0 0 0 1 
235	235	50	0 0 1 1 
17	23	24	1 0 1 1 
7	13	50	1 0 0 0 
172	180	43	1 1 0 0 
154	155	3	0 1 0 0 
63	68	41	1 0 1 0 
217	222	29	0 1 0 0 
141	146	24	0 0 1 1 
191	198	21	1 1 0 0 
18	19	14	1 0 1 1 
96	99	37	1 1 0 0 
40	47	36	1 1 1 0 
41	50	16	0 0 0 0 
61	66	34	1 1 1 0 
83	87	21	1 1 1 1 
75	77	24	0 0 0 1 
159	165	18	0 0 0 0 
31	37	46	0 0 1 1 
220	227	26	0 1 1 1 
13	20	3	0 0 1 1 
239	244	33	0 1 1 1 
133	139	12	0 1 0 1 
216	219	12	0 1 0 1 
93	96	15	1 1 0 1 
178	181	42	0 0 0 0 
89	91	46	1 0 0 0 
186	194	38	1 1 0 0 
200	208	2	1 0 0 1 
70	73	3	1 0 1 0 
110	119	50	1 0 0 1 
23	31	24	0 1 1 0 
84	88	3	1 1 0 1 
208	208	32	1 1 1 1 
20	20	2	1 0 1 1 
33	40	46	1 0 1 1 
17	21	28	1 1 1 0 
103	104	41	0 0 0 0 
226	232	9	0 0 0 0 
84	85	32	0 0 0 0 
168	168	30	0 1 0 1 
197	206	37	1 0 1 0 
183	192	7	0 1 1 1 
154	161	49	1 0 1 0 
38	45	37	0 1 0 0 
190	194	34	1 0 0 1 
152	153	1	0 1 1 0 
157	162	19	1 0 1 1 
107	116	29	0 0 0 1 
196	203	46	0 0 0 0 
127	136	18	0 1 0 1 
243	246	27	0 1 0 0 
131	139	47	1 1 0 1 
175	182	48	1 0 0 1 
121	130	34	0 0 1 0 
151	154	20	1 1 1 0 
3	12	35	1 1 0 1 
80	85	12	1 1 0 1 
149	154	38	1 1 1 1 
64	64	20	0 1 0 1 
120	128	48	1 1 1 0 
14	18	17	0 1 1 1 
212	218	43	1 0 0 1 
90	95	47	0 0 0 0 
175	183	42	1 0 1 0 
147	153	21	1 0 1 0 
136	143	7	1 1 0 0 
175	177	11	1 1 1 0 
232	233	44	0 1 1 0 
173	181	44	0 1 0 0 
236	245	28	1 0 0 1 
89	89	41	0 1 0 1 
215	221	9	1 1 0 1 
69	78	44	0 0 0 1 
70	79	11	0 1 0 1 
176	183	49	1 1 1 1 
13	20	1	1 0 0 1 
58	65	26	0 0 0 1 
53	54	24	0 1 0 0 
100	108	12	0 1 0 0 
109	113	36	0 1 0 0 
184	190	24	1 1 1 1 
150	158	44	0 0 0 1 
218	224	33	0 1 1 0 
85	92	49	1 0 1 0 
162	168	0	0 1 0 1 
30	37	32	0 0 0 0 
171	178	33	1 0 0 0 
132	134	12	1 0 0 1 
185	188	46	1 1 1 0 
214	214	49	1 0 0 1 
180	185	5	0 1 0 1 
215	221	21	0 1 1 1 
247	249	13	0 1 1 0 
231	235	8	1 1 0 1 
99	102	7	0 1 1 0 
148	152	23	0 1 1 1 
207	215	14	1 0 0 0 
148	155	23	0 1 0 1 
68	71	18	0 1 1 1 
136	139	41	1 1 0 1 
11	19	31	0 1 1 0 
187	192	11	1 0 0 1 
247	248	48	0 0 1 0 
218	221	48	1 1 0 1 
58	66	15	0 0 0 1 
60	64	39	1 0 0 1 
3	6	8	0 1 1 0 
131	132	36	1 0 0 1 
209	217	0	1 1 1 1 
9	13	22	1 0 1 0 
12	14	36	0 0 1 0 
45	47	23	0 0 1 1 
8	15	44	0 0 0 0 
32	37	16	1 1 1 1 
77	84	32	1 1 0 1 
118	121	31	0 1 1 0 
155	158	15	1 1 1 1 
233	235	7	1 1 1 0 
13	16	43	1 0 0 1 
210	217	16	1 1 0 1 
36	38	18	0 0 0 0 
240	242	18	1 1 0 0 
106	114	13	1 1 0 1 
93	101	21	1 1 1 1 
227	235	46	1 1 1 0 
147	152	7	0 0 1 1 
158	161	47	1 1 0 0 
238	243	3	0 1 1 1 
182	188	1	1 0 1 0 
97	106	25	1 1 1 1 
195	195	50	0 0 1 1 
199	204	24	1 1 1 0 
173	182	44	0 0 1 0 
200	206	26	0 1 0 0 
54	58	28	1 1 1 0 
125	129	42	0 0 1 0 
19	23	26	1 1 0 1 
121	125	8	0 1 0 0 
154	161	0	1 0 1 1 
135	135	44	0 0 0 0 
217	225	12	0 0 1 0 
95	98	10	0 1 0 0 
149	156	8	0 1 1 0 
144	148	3	1 1 0 0 
133	141	19	1 0 1 1 
206	215	37	0 0 1 0 
0	7	18	0 1 1 0 
184	192	39	0 1 1 0 
21	27	5	0 1 0 1 
141	141	20	0 1 0 1 
183	191	50	0 0 1 0 
43	45	44	0 0 1 1 
213	221	5	1 1 1 0 
250	256	11	1 0 1 0 
85	91	9	1 1 0 1 
102	108	12	0 1 0 1 
113	121	8	0 1 1 1 
57	66	22	1 1 0 0 
55	59	33	0 0 1 0 
176	180	5	0 0 1 1 
222	230	43	1 1 1 0 
3	9	3	0 0 1 0 
97	106	4	0 0 1 1 
106	110	34	1 1 1 0 
234	243	41	0 1 0 0 
165	167	24	0 0 1 0 
182	190	17	0 0 0 0 
51	60	41	1 0 0 0 
117	124	14	0 0 0 1 
31	40	3	0 1 1 1 
27	33	49	1 1 1 1 
142	143	37	1 0 1 1 
231	236	26	0 0 0 0 
7	11	40	0 1 0 1 
194	194	10	1 1 0 1 
128	134	30	0 0 0 0 
77	80	31	0 0 1 1 
35	42	33	0 1 1 0 
67	69	28	1 0 0 1 
93	94	21	1 0 0 1 
202	202	47	1 1 0 1 
58	62	20	1 0 1 1 
118	125	40	0 0 1 1 
105	108	12	0 1 1 1 
161	166	27	0 1 0 0 
164	173	14	0 1 0 0 
174	182	9	0 1 0 1 
100	101	3	1 1 1 0 
108	109	31	1 0 0 0 
19	27	25	0 1 1 0 
14	17	48	1 1 1 1 
234	240	27	0 0 0 0 
24	26	5	1 1 0 0 
78	83	8	0 0 1 0 
154	163	49	1 1 0 1 
210	218	23	0 0 1 1 
218	223	1	0 1 1 0 
223	231	48	1 0 1 0 
97	106	27	0 1 0 1 
181	186	30	0 0 0 1 
107	108	17	1 0 0 0 
182	191	35	1 0 1 0 
171	179	11	1 0 0 0 
146	149	48	0 1 1 1 
84	85	1	1 0 1 0 
31	34	5	0 1 0 0 
146	149	1	1 0 0 0 
201	210	47	1 0 0 0 
152	153	6	0 1 1 0 
193	198	40	0 0 0 1 
157	157	9	1 1 0 1 
153	156	1	0 0 0 1 
226	229	40	0 0 0 0 
61	69	10	1 0 0 0 
176	179	42	1 1 1 0 
199	200	40	0 1 0 1 
164	165	11	1 1 0 1 
132	135	23	0 0 0 0 
86	89	43	0 0 0 1 
56	56	35	0 0 1 0 
102	106	34	0 0 1 1 
60	62	33	1 1 0 1 
129	130	46	0 1 1 1 
109	110	11	1 0 1 0 
192	197	44	0 1 0 0 
83	88	31	1 0 0 1 
132	136	26	1 1 0 0 
45	51	6	0 1 0 1 
76	83	15	0 1 1 0 
204	204	32	1 0 1 1 
208	212	49	1 0 1 0 
77	86	10	0 0 0 0 
93	99	12	0 1 1 0 
143	148	19	1 1 0 1 
223	231	34	1 0 0 1 
44	52	40	1 1 1 1 
166	173	35	1 0 0 0 
18	21	12	1 1 0 0 
226	235	2	1 0 1 0 
219	219	24	1 1 0 0 
166	174	37	1 1 1 0 
36	43	24	1 0 0 0 
63	67	38	1 0 0 1 
43	47	8	1 0 0 1 
242	247	1	1 0 0 0 
133	139	3	0 1 1 1 
190	191	46	0 1 1 0 
106	114	38	0 0 1 1 
8	16	5	0 0 0 0 
79	83	41	0 1 0 0 
126	130	0	1 1 1 1 
131	131	26	1 0 0 1 
59	60	16	0 1 1 0 
81	89	43	1 1 0 0 
183	192	12	1 0 1 1 
240	249	36	0 0 0 1 
16	17	17	1 0 1 0 
185	194	17	1 1 0 0 
91	99	37	0 0 0 0 
226	231	1	0 0 1 0 
89	96	34	0 0 1 1 
65	65	47	1 0 1 1 
183	192	34	1 1 1 0 
163	165	36	1 0 0 1 
250	256	34	0 0 0 1 
100	102	22	0 1 0 0 
85	85	48	1 1 0 0 
102	104	36	0 0 0 1 
186	193	35	1 1 1 0 
38	42	1	0 1 1 1 
98	107	6	0 1 1 0 
28	29	25	0 1 1 1 
135	140	43	1 1 1 1 
161	163	40	0 0 0 1 
247	255	31	1 0 1 0 
1	6	47	1 0 1 0 
61	65	27	0 0 1 0 
212	212	16	0 0 0 1 
244	251	37	0 1 1 0 
159	159	45	1 0 1 1 
139	147	35	0 1 0 0 
186	192	3	0 0 1 1 
62	64	50	1 0 1 0 
33	38	46	0 1 1 1 
106	114	48	1 0 0 1 
93	102	21	0 0 0 0 
10	11	5	0 0 1 0 
46	46	34	1 0 0 0 
195	203	10	0 1 1 0 
19	19	14	1 1 0 0 
250	257	28	0 1 0 0 
218	223	21	0 1 1 0 
208	217	18	0 0 1 1 
203	212	40	1 0 0 0 
152	153	45	1 1 0 1 
204	212	17	0 1 1 1 
172	177	1	0 1 0 0 
68	70	41	0 0 1 0 
168	170	4	0 0 0 0 
24	24	38	1 1 1 1 
37	42	29	1 1 0 0 
19	23	12	0 0 1 0 
141	141	22	0 1 0 1 
250	258	18	0 0 0 1 
211	220	7	1 1 0 0 
167	169	13	1 1 0 1 
247	252	0	0 1 1 1 
58	67	29	0 0 0 1 
125	125	32	1 0 0 1 
128	135	7	0 0 0 1 
208	216	46	0 1 0 0 
97	106	3	1 0 0 1 
40	41	40	0 1 1 0 
63	63	36	1 1 1 1 
76	81	7	0 0 0 0 
38	39	30	1 0 0 0 
88	97	36	1 0 0 0 
204	212	46	1 1 0 0 
248	256	42	1 1 1 1 
115	115	9	0 1 1 0 
58	66	29	1 1 0 0 
151	158	47	0 0 0 1 
155	163	17	0 0 0 0 
71	76	46	0 0 0 1 
145	148	1	0 1 1 0 
242	248	48	0 1 0 1 
106	113	44	0 0 0 0 
12	21	46	1 1 0 1 
82	82	49	0 0 1 1 
129	132	10	0 1 0 0 
181	190	11	1 1 0 0 
195	198	10	0 0 1 0 
92	95	21	1 1 0 0 
136	138	8	0 1 0 1 
62	65	49	0 0 0 1 
171	177	2	1 1 0 1 
145	148	2	1 0 1 1 
212	221	46	1 1 0 0 
58	58	27	0 1 1 1 
38	42	8	1 0 0 0 
9	16	32	0 1 1 1 
63	69	5	1 0 1 1 
79	83	36	0 0 0 0 
169	177	3	0 0 0 0 
41	45	1	0 0 1 0 
211	214	20	0 1 1 0 
85	91	28	1 1 0 1 
198	207	49	0 1 1 0 
197	201	38	1 1 0 1 
96	101	37	1 0 1 0 
2	5	48	0 1 1 1 
237	244	37	1 1 0 1 
148	151	2	0 0 1 1 
206	215	35	0 1 0 1 
176	179	20	0 1 1 1 
160	163	10	0 0 1 1 
196	201	4	1 0 1 0 
78	83	3	1 0 0 0 
190	193	29	0 1 1 0 
201	206	43	0 0 0 1 
150	159	11	0 1 0 1 
39	48	12	1 1 1 0 
38	42	18	0 0 1 1 
202	210	48	0 1 0 1 
66	70	13	0 1 1 1 
148	148	12	0 0 1 0 
90	92	5	1 0 0 1 
154	154	44	1 1 0 0 
190	194	50	0 0 0 1 
138	147	47	1 0 0 0 
5	7	9	0 0 1 1 
144	152	21	0 1 0 1 
86	89	49	0 0 1 1 
69	70	40	1 0 1 1 
198	205	16	0 0 1 1 
248	252	30	0 0 0 1 
138	147	25	0 1 1 1 
82	84	46	0 1 1 1 
39	47	11	1 1 0 1 
122	124	46	0 1 1 1 
161	169	24	1 1 1 1 
177	177	28	1 1 1 0 
53	60	44	1 0 0 1 
195	200	46	0 1 1 0 
133	140	46	1 1 1 1 
161	161	37	1 1 0 1 
55	64	40	0 0 1 0 
56	65	31	0 1 1 0 
140	141	16	0 1 1 0 
49	51	48	0 1 0 1 
229	230	14	0 1 1 0 
183	183	32	0 0 0 0 
61	69	4	0 0 0 0 
54	55	8	1 0 0 0 
40	47	38	0 1 1 0 
67	74	48	1 1 1 1 
235	243	33	1 0 0 1 
23	32	48	1 0 0 0 
37	45	39	1 0 1 0 
69	76	4	0 0 1 0 
226	232	20	0 0 0 0 
38	43	6	0 1 0 0 
86	86	19	1 0 1 1 
14	22	49	1 0 1 1 
195	195	44	0 1 0 0 
102	110	24	1 1 0 1 
200	208	25	0 1 0 1 
229	238	22	1 1 1 1 
250	258	13	0 1 0 1 
56	56	14	0 0 1 1 
212	216	15	0 0 0 1 
204	212	6	1 0 1 1 
29	29	33	1 1 1 0 
157	165	2	0 1 0 0 
192	195	50	0 0 1 0 
241	247	8	1 1 1 1 
67	75	39	1 0 1 0 
100	106	49	0 1 1 1 
132	134	11	0 1 0 0 
187	194	21	0 1 1 0 
8	12	11	0 1 1 1 
24	33	4	1 1 0 1 
118	124	39	1 0 1 1 
41	41	48	0 0 1 1 
174	177	18	0 0 1 1 
23	25	7	1 0 1 0 
112	112	23	0 0 0 1 
87	95	15	0 1 0 1 
212	221	2	0 1 0 1 
0	3	18	1 0 1 1 
230	236	12	1 1 0 1 
136	140	17	0 0 0 1 
108	110	35	1 1 0 1 
56	62	46	1 1 0 0 
127	130	14	1 1 0 0 
55	64	1	1 1 1 1 
21	28	28	0 1 1 1 
205	208	19	1 1 0 1 
9	15	1	0 1 1 1 
211	220	12	0 1 1 0 
235	236	24	1 1 0 0 
57	57	4	1 0 1 0 
3	4	25	1 0 0 0 
38	44	7	0 0 1 0 
140	142	9	0 1 1 1 
172	174	43	0 1 0 0 
17	18	11	0 0 0 0 
1	3	32	0 1 1 1 
198	199	32	1 0 1 1 
133	140	32	1 1 1 1 
68	69	25	1 1 1 0 
95	97	16	0 1 1 0 
190	198	20	1 1 1 0 
47	49	7	1 1 0 0 
165	167	46	1 0 0 1 
175	177	32	0 1 0 1 
166	166	12	1 0 0 0 
101	109	26	1 0 0 1 
38	44	41	0 1 1 1 
1	6	44	0 0 0 1 
52	58	28	1 1 1 0 
166	172	28	0 0 0 1 
225	228	29	0 1 1 1 
199	202	34	0 1 1 0 
163	166	26	0 0 1 0 
116	117	15	1 1 1 0 
68	74	14	1 1 0 1 
149	153	17	0 0 1 1 
239	239	27	0 0 0 1 
14	19	14	0 1 1 1 
9	9	7	0 0 1 1 
231	231	9	1 1 1 0 
193	195	33	0 0 0 0 
12	13	40	0 0 1 0 
24	30	10	1 0 1 1 
222	227	21	0 0 1 1 
122	123	16	1 0 0 1 
154	159	42	0 0 1 1 
231	237	12	0 0 1 0 
154	162	49	0 0 0 1 
215	217	22	1 1 0 0 
132	134	4	1 0 1 1 
107	114	5	1 1 0 0 
183	189	2	0 0 1 1 
164	169	21	1 0 1 0 
118	120	48	1 1 0 1 
158	164	50	1 0 0 1 
197	204	35	1 1 0 0 
61	64	1	0 1 1 1 
3	10	17	1 1 1 0 
109	116	46	1 0 1 0 
126	130	6	1 1 1 1 
142	145	47	1 1 0 0 
112	117	14	1 1 1 0 
73	81	23	0 1 0 1 
162	166	40	0 0 1 1 
19	20	23	1 0 1 1 
98	101	36	1 1 1 1 
78	78	35	1 0 1 1 
149	154	17	1 1 1 0 
164	173	20	1 1 0 0 
148	151	13	0 0 1 1 
234	237	48	0 1 0 1 
2	7	28	1 1 0 0 
195	202	50	1 1 1 1 
245	247	46	1 0 1 1 
125	131	1	0 0 0 1 
227	228	12	0 0 0 1 
31	36	38	0 1 0 0 
134	139	42	0 1 1 1 
109	115	15	1 0 0 0 
56	65	6	1 0 1 1 
118	119	49	1 0 0 1 
177	186	39	0 1 0 0 
134	139	13	0 1 1 1 
171	172	13	1 0 1 0 
178	185	30	1 1 1 1 
91	91	14	1 0 1 0 
206	213	16	0 1 1 1 
154	158	41	1 0 0 0 
246	248	4	1 1 1 0 
109	112	1	1 0 0 0 
95	97	8	0 0 0 0 
33	34	20	1 1 0 0 
96	100	17	0 1 0 1 
57	59	2	1 0 1 1 
6	6	13	1 1 0 0 
3	7	17	1 1 1 0 
80	87	48	0 1 0 1 
99	106	35	0 1 1 1 
206	211	7	0 1 1 1 
54	62	8	0 1 0 1 
191	197	0	1 0 0 1 
150	150	38	0 0 0 1 
70	71	45	0 1 0 1 
91	95	18	1 1 1 1 
50	54	50	0 1 0 1 
222	228	23	1 0 1 1 
27	34	44	1 1 1 0 
181	184	36	1 1 0 1 
216	218	23	1 1 0 0 
52	52	46	1 0 0 0 
96	98	12	1 0 0 0 
105	109	2	1 1 1 0 
108	110	40	0 0 1 0 
6	6	4	0 0 0 1 
19	21	46	0 0 1 1 
134	142	23	1 1 1 1 
159	165	7	1 1 0 0 
4	8	21	1 1 0 1 
213	215	3	0 1 0 0 
5	12	35	0 0 0 0 
8	11	50	0 1 1 1 
75	81	9	0 1 1 0 
116	124	15	1 1 0 0 
54	56	30	1 1 0 1 
179	188	5	0 0 1 1 
49	58	5	0 1 0 1 
21	23	12	0 1 0 0 
88	96	35	0 0 0 1 
191	192	23	0 0 1 1 
130	136	46	1 1 0 0 
165	165	6	1 0 1 0 
178	183	35	0 1 0 0 
146	147	16	0 0 0 0 
16	23	27	1 0 0 1 
96	102	9	0 0 0 1 
166	173	13	1 0 1 0 
203	207	7	1 1 1 0 
62	69	46	1 0 1 0 
91	99	1	0 0 0 0 
124	126	20	1 1 0 1 
98	106	29	0 1 1 0 
125	129	42	1 1 1 0 
5	13	26	0 0 0 1 
228	237	32	0 0 1 1 
144	149	14	0 0 1 0 
179	179	20	1 0 0 0 
159	168	50	0 0 0 1 
86	94	4	0 0 0 0 
56	56	26	1 1 1 1 
218	220	31	0 0 1 1 
166	172	7	0 1 1 0 
62	66	6	0 0 1 1 
171	176	45	0 0 1 1 
146	151	41	0 1 0 1 
83	91	42	0 1 1 1 
140	143	35	0 0 1 0 
239	239	35	1 1 0 0 
110	117	38	1 1 1 0 
215	218	31	0 1 1 0 
115	123	46	1 0 1 1 
36	45	19	0 0 1 1 
218	221	15	0 1 0 1 
88	90	5	1 0 0 1 
170	170	17	1 1 0 0 
147	153	46	0 0 1 1 
37	40	43	0 0 0 0 
228	237	49	1 1 0 0 
51	58	21	1 0 0 1 
87	90	32	1 0 0 0 
48	55	39	0 1 1 0 
72	75	5	0 1 0 0 
229	233	0	1 0 0 1 
96	105	27	1 0 1 1 
71	72	37	1 1 0 0 
139	146	33	1 0 0 0 
54	54	30	0 1 1 1 
169	173	11	1 1 1 1 
193	193	14	1 1 1 1 
124	133	17	1 1 1 1 
99	102	20	0 1 0 0 
160	167	31	0 1 1 0 
93	95	17	0 0 1 0 
76	84	27	0 1 0 0 
63	63	45	1 0 0 1 
240	240	14	1 1 1 0 
165	166	46	0 1 0 0 
186	187	29	0 0 1 1 
60	64	25	0 1 0 1 
75	81	14	0 1 0 1 
6	6	36	0 1 0 0 
249	253	30	0 0 1 0 
212	219	4	0 0 1 0 
33	42	8	0 0 1 0 
115	118	36	0 1 1 1 
214	218	43	0 0 0 0 
9	18	28	1 1 1 0 
201	204	12	0 1 0 0 
43	52	30	0 1 0 1 
125	129	23	0 0 1 1 
170	175	38	1 0 0 0 
213	213	7	0 0 0 0 
127	130	45	1 1 0 1 
239	244	18	0 0 1 0 
153	155	18	0 1 0 0 
207	207	15	1 1 1 1 
66	69	19	0 1 1 1 
104	106	20	1 0 0 1 
223	225	22	1 0 0 0 
135	138	4	0 1 1 0 
196	202	18	1 0 0 0 
114	118	38	0 1 0 0 
53	59	12	1 0 0 0 
165	172	4	0 0 0 1 
144	145	4	0 1 0 1 
114	119	45	1 1 1 1 
109	113	23	1 0 0 1 
195	198	13	1 1 0 1 
203	207	9	0 1 1 0 
28	33	46	0 0 1 0 
19	25	5	0 0 1 1 
215	221	27	1 1 1 1 
64	66	24	0 1 0 1 
29	34	29	0 0 0 1 
184	190	19	0 0 1 1 
152	154	19	0 1 1 0 
100	104	35	0 1 0 0 
163	166	38	0 0 1 0 
180	186	40	0 1 1 0 
212	219	39	1 0 0 1 
130	134	44	1 0 0 1 
168	174	2	0 1 1 0 
217	220	22	1 0 0 1 
61	61	46	0 0 0 0 
168	171	3	1 0 0 1 
158	166	50	0 1 1 1 
210	215	10	0 0 1 1 
212	213	43	1 0 0 1 
170	176	32	0 1 0 1 
196	200	35	1 1 0 0 
130	136	4	1 0 1 0 
156	162	32	1 1 1 1 
81	85	8	0 1 0 0 
202	203	10	1 0 1 1 
191	191	30	1 1 1 1 
102	109	43	0 1 0 0 
203	205	34	1 0 0 0 
73	75	36	0 1 1 0 
158	159	40	0 1 0 0 
125	134	41	1 0 1 0 
102	104	32	1 0 0 0 
45	54	50	1 1 0 1 
234	240	18	0 1 1 0 
182	182	47	0 0 0 0 
21	29	46	1 1 1 0 
79	86	30	1 0 0 1 
170	173	32	0 0 0 1 
127	133	44	0 0 0 0 
216	218	18	1 1 0 0 
28	34	8	0 0 1 1 
194	199	3	0 1 1 1 
249	257	3	1 1 1 0 
120	127	10	0 1 0 0 
181	183	20	1 0 0 0 
160	165	33	0 0 0 0 
32	41	44	0 1 0 1 
20	21	29	1 1 1 0 
241	244	29	1 0 0 0 
22	23	46	0 1 0 0 
137	144	32	1 0 0 1 
203	208	12	1 0 1 0 
54	62	9	1 1 1 0 
188	193	36	0 0 1 0 
150	158	42	1 1 0 1 
227	236	33	0 1 1 1 
78	81	17	0 0 1 0 
128	133	35	0 1 0 1 
47	48	21	0 1 0 1 
169	178	44	0 0 1 1 
52	53	35	1 1 1 0 
132	132	38	1 0 1 0 
19	19	37	1 1 1 0 
222	224	35	1 0 0 0 
200	207	12	1 1 0 1 
185	188	20	0 0 0 0 
195	204	43	1 1 0 1 
71	76	45	0 0 1 0 
162	171	3	0 0 1 0 
36	43	6	0 1 1 1 
180	182	2	0 0 0 0 
151	155	6	0 1 1 0 
209	213	49	1 1 1 1 
157	161	42	0 0 1 0 
202	208	32	0 1 1 1 
122	128	46	0 1 0 0 
48	49	3	1 1 1 1 
112	112	44	0 1 1 1 
9	10	45	1 0 1 0 
42	50	49	1 1 1 1 
181	186	23	0 1 1 0 
232	236	33	0 1 1 0 
21	30	3	1 1 0 1 
43	50	20	0 1 0 0 
205	211	16	1 1 1 1 
146	151	46	1 0 1 1 
157	162	12	0 0 1 1 
192	197	15	0 1 0 1 
168	177	14	0 1 0 0 
7	15	0	1 1 0 0 
212	216	43	0 1 1 0 
120	122	6	0 1 1 1 
160	163	27	1 1 1 1 
155	162	46	0 1 0 0 
118	124	12	0 0 1 1 
71	77	2	0 0 1 0 
163	165	8	1 0 1 0 
127	136	33	0 0 1 1 
171	178	44	0 1 1 0 
245	250	12	0 1 0 0 
174	182	27	1 1 0 0 
51	57	47	1 1 0 1 
77	78	35	1 0 0 0 
48	49	44	1 0 0 0 
146	147	36	0 0 0 1 
213	219	19	0 1 0 1 
44	45	7	0 0 1 0 
49	50	7	0 1 0 0 
124	126	25	1 0 0 1 
133	138	33	0 1 0 0 
29	30	4	1 0 0 0 
4	10	50	0 0 0 1 
211	213	30	1 0 1 0 
188	189	45	0 0 0 0 
238	245	11	0 1 0 1 
241	245	11	1 0 1 0 
112	119	47	1 0 0 0 
37	45	15	0 0 0 1 
233	237	25	0 0 0 1 
32	38	49	0 1 1 1 
167	167	6	0 0 1 1 
10	18	43	0 1 0 0 
137	140	12	1 0 0 0 
182	189	41	1 0 0 0 
218	223	25	0 1 1 0 
156	160	48	0 0 1 1 
243	243	41	0 0 1 1 
188	194	21	0 1 1 0 
223	231	34	0 0 1 1 
29	31	36	0 0 1 0 
247	251	29	0 1 1 1 
73	73	41	0 1 1 1 
71	74	13	1 1 0 0 
131	134	40	1 0 0 1 
161	166	28	0 1 1 0 
142	150	43	1 1 1 0 
27	31	12	1 1 0 0 
200	200	44	0 0 0 0 
60	63	43	0 1 0 0 
80	87	7	1 1 0 1 
117	124	9	0 0 1 1 
156	157	33	0 0 0 1 
168	176	9	0 0 1 0 
3	11	18	0 1 0 0 
137	138	46	1 0 0 0 
144	151	9	0 0 0 0 
192	195	47	0 1 1 1 
179	185	8	1 0 1 0 
168	175	25	1 0 1 0 
125	129	16	1 0 1 1 
26	26	41	0 0 0 1 
38	42	49	0 0 0 0 
44	51	45	0 1 0 0 
131	134	43	0 1 1 1 
11	19	12	1 1 1 1 
211	212	41	0 1 1 0 
243	247	2	1 0 1 1 
169	173	18	0 0 1 1 
54	61	4	1 1 1 1 
1	2	37	1 1 1 1 
54	56	37	0 0 1 0 
23	26	1	0 0 1 0 
35	41	15	0 1 1 0 
187	195	1	1 0 0 0 
171	172	19	0 0 0 0 
147	150	25	0 0 0 1 
88	96	39	1 1 1 1 
80	89	48	0 1 0 0 
234	236	28	1 1 1 0 
67	68	46	1 1 0 0 
125	133	42	1 0 0 1 
73	73	36	0 0 1 0 
